uid,id,A,A_u,E_B,J,J_u,N_nn,N_nn_u,P_spontaneous_norm,alphax,alphax_el,alphax_lat,alphay,alphay_el,alphay_lat,alphaz,alphaz_el,alphaz_lat,cbm,cbm_gw,cbm_hse,cbm_u,cod_id,dE_zx,dE_zx_u,dE_zy,dE_zy_u,dipz,efermi,efermi_gw,efermi_hse,efermi_u,ehull,emass_cbm,emass_vbm,evac,evacdiff,gap,gap_dir,gap_dir_gw,gap_dir_hse,gap_dir_nosoc,gap_dir_u,gap_gw,gap_hse,gap_u,halfmetal_gap,halfmetal_gap_dir,halfmetal_gap_dir_hse,halfmetal_gap_hse,has_inversion_symmetry,hform,icsd_id,is_ferroelectric,is_magnetic,is_magnetic_u,lam,lam_u,lgnum,magmom_u,minhessianeig,number,plasmafrequency_x,plasmafrequency_y,spin,spin_u,thickness,vbm,vbm_gw,vbm_hse,vbm_u,bravais_search,bravais_type,doi,dyn_stab,folder,international,label,layergroup,olduid,spin_axis,spin_axis_u,topology,formula,natoms,base_uid,magstate,stoich,folder_tree,magstate_tree,cbm_m_dos_file,cbm_min_emass,cbm_max_emass,cbm_warping,cbm_barrier,cbm_m_dos_check,cbm_m_cond,cbm_anisotropy,vbm_m_dos_file,vbm_min_emass,vbm_max_emass,vbm_warping,vbm_barrier,vbm_m_dos_check,vbm_m_cond,vbm_anisotropy,c_11,c_12,c_22,speed_of_sound_x,C_2D,has_defpot,cbm_rel,cbm_ratio,cbm_parabolic,vbm_rel,vbm_ratio,vbm_parabolic,parabolic,formula_reduced,formula_cell,natoms_cell,comp_key,E_mean,E_sd,eps_ch,t_ch_m,I_ON,I_OFF,on_off,SS,DIBL,tau,EDP,spr_gap_I_ON,spr_mass_I_ON,spr_eps_I_ON,spr_gap_on_off,spr_mass_on_off,spr_eps_on_off
2AlCl3-1,12169,,,,,,,,,2.6735825851796498,0.9372213220470119,1.7363612631326377,2.672448834804204,0.9372213220470126,1.7352275127571917,0.3389881356556073,0.2886842179681791,0.05030391768742822,-2.474234424834921,,-1.98303560651807,,1535669.0,0.0,,0.0,,-1.4832363912722097e-14,-5.217944557474556,,-3.7281276854854744,,0.0,2.1978713146112083,2.9148942768535995,2.902081213766361,-8.512362031945471e-14,5.487420265279271,5.488491684360554,,6.989825206554174,5.491569524081504,,,6.980368311072746,,,,,,1.0,-1.5302465878304945,39566.0,,0.0,,,,71.0,,-2.1439680700662552e-15,162.0,0.0,0.0,,,2.6814351520604047,-7.961654690114193,,-8.963403917590817,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB3/AlCl3/Al2Cl6-b8b35ca6154e,P-31m,original03-18,p-31m,Al2Cl6-b8b35ca6154e,z,,,Al2Cl6,8,2AlCl3,1,AB3,2AlCl3,1,2.1978713146112083,2.197186187544776,2.198556655314109,8.021999061973835e-05,False,2.1978713146112083,2.19787120779298,1.0006237376591487,2.9148942768535995,1.2304033669599053,6.905547297247232,-0.0009950076895519605,False,2.9148942768535995,2.088657858414356,5.612425553019687,41.329746635242344,13.239514222807491,41.25736331329127,5424.832789414581,41.29355497426681,False,0.0,1.0,True,0.0,1.0,True,True,AlCl3,Al2Cl6,8,Al1-Cl3,9.235608,0.2756331,5.3922264804624,2.6814351520604046e-10,813.1523894657055,0.1,8131.523894657054,69.87123590318781,0.002388848625555816,5.520580499162298e-13,1.610848856529415e-22,8.098843276549417e-05,0.0955405329336565,1.9677924187888607e-05,8.098843276549417e-05,0.0955405329336565,1.9677924187888607e-05
2AsFPbO3-1,11761,,,,,,,,,7.093507592803267,1.3700526600561624,5.723454932747104,6.848508380189161,1.4337005884503091,5.414807791738852,0.4794396922438523,0.3624856248470916,0.11695406739676069,-3.951008225436226,,-3.550084688597207,,,0.0,,0.0,,1.043177028351414e-14,-5.618021376242918,,-5.888596596494253,,0.05883618356354662,0.5608995136725005,1.9481266608195358,1.8914217248915353,6.46337633340449e-14,3.3340263016133855,3.34198678347049,,4.677124187130683,3.5793205898129203,,,4.677023815794093,,,,,,0.0,-1.5260184331369355,,,0.0,,,,5.0,,-2.7415934885835137e-15,7.0,,,,,5.13095231758343,-7.2850345270496115,,-8.2271085043913,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD3/AsFPbO3/As2F2Pb2O6-439ad3bc0e35,Pc,Lyngby22_LDP,p11a,As2F2Pb2O6-97f68fda2aab,z,,,O6F2As2Pb2,12,2AsFPbO3,1,ABCD3,2AsFPbO3,1,0.5608995136725005,0.4440098581346309,0.708481121761496,0.06966387428853557,True,0.5608677226979513,0.5459003286823784,1.5956427740995633,1.9481266608195358,1.2557760287732014,3.019672411867717,-0.0027613518167099865,False,1.9473141065506707,1.7738640903842995,2.4046265756623098,36.39489329273332,11.402808009844396,29.512900199612496,3027.7868636575718,32.95389674617291,False,5.6678556094732696e-05,0.9999433214439053,True,0.0004170951946847428,0.9995829048053153,True,True,AsPbO3F,As2Pb2O6F2,12,As1-F1-O3-Pb1,6.09815,0.2656364,4.433378469646332,5.130952317583431e-10,1658.0519386712197,0.1,16580.519386712196,69.89289601953948,0.03149876379381671,2.7074382408847766e-13,7.900027533544778e-23,1.8158837627790803e-05,0.08941952247902973,0.0002726081756421195,1.8158837627346713e-05,0.08941952247903018,0.0002726081756421195
2CHNaO3-1,11795,,,,,,,,,1.8892011513545024,0.5252383924539228,1.3639627589005796,2.1778413335122613,0.685935235334806,1.491906098177455,0.5720098389092121,0.33619397712024157,0.23581586178897052,-1.1170485630230824,,-0.8427585219283782,,,0.0,,0.0,,-0.0003911979465880846,-3.3863283972358986,,-3.993452564163488,,0.0,0.9149857378827844,8.170019966190686,1.11513398111608,-0.003916581241289866,4.538559668425632,4.604946653478054,,6.370494594857263,4.605138764721378,,,6.301388084470219,,,,,,0.0,-1.518620369288224,,,0.0,,,,9.0,,-6.944780502278799e-14,4.0,,,,,7.19512526464834,-5.655608231448714,,-7.144146606398597,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD3/CHNaO3/C2H2Na2O6-6c11a4a062e9,P2_1,Lyngby22_LDP,p2_111,C2H2Na2O6-70f0779e145d,z,,,H2C2O6Na2,12,2CHNaO3,1,ABCD3,2CHNaO3,1,0.9149857378827844,0.9085300797400995,0.9214872673983435,0.0002501749187175436,False,0.9149857378827844,0.9149628027712552,1.0142617046448816,8.170019966190686,4.468147769163576,14.93890303015867,-0.0008998701023597844,False,8.170019966190685,6.878863454130344,3.343421883505699,26.08764361848067,10.218954559367482,39.9888426238633,4111.013191050446,33.03824312117199,False,0.0,1.0,True,2.1742380639841764e-16,0.9999999999999998,True,True,NaHCO3,Na2H2C2O6,12,C1-H1-Na1-O3,8.213055,0.2750274,2.0576644690198425,7.19512526464834e-10,1264.1697408469292,0.1,12641.697408469292,69.87152281849927,0.0027744458329813757,3.55100512145161e-13,1.0361469306150692e-22,4.337579634494659e-05,0.07971700242406943,4.1004050169934914e-05,4.337579634583477e-05,0.07971700242406943,4.1004050170379e-05
2CdFSbO2-1,8676,,,,,,,,,17.24481113490183,1.4851411954030223,15.75966993949881,5.550256349378124,1.465599988826923,4.084656360551201,0.4266465879166025,0.3133824079934846,0.11326417992311788,-3.7282627987545194,,-3.5063812249973156,,,0.0,,0.0,,3.5484747257531136e-05,-4.957937018257889,,-5.262930655636399,,0.07214107639122265,1.555553099839179,2.2131029688810075,1.5132888589796396,0.00020859689069340894,2.459348439006738,2.5808925418734203,,3.6691695359246874,2.582163744279646,,,3.5130988612781677,,,,,,1.0,-1.5174266587481788,,,0.0,,,,15.0,,-1.1406081051490325e-12,11.0,,,,,4.707843335138346,-6.187611237761257,,-7.019480086275483,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD2/CdFSbO2/Cd2F2Sb2O4-2a6064a4f65b,P2_1/m,Lyngby22_LDP,p2_1/m11,Cd2F2Sb2O4-772933ef99c1,z,,,O4F2Cd2Sb2,10,2CdFSbO2,1,ABCD2,2CdFSbO2,1,1.555553099839179,1.4732088337490155,1.6424999572270562,0.00014061138353919125,False,1.555553099839179,1.5532552037132037,1.1149131878657212,2.2131029688810075,2.0111097697058953,2.4353840972023066,-0.00047519268381277706,False,2.2131029688810075,2.203005287973355,1.2109652759324308,50.24374140316289,17.47864898948831,50.54917116562702,4041.075744685938,50.39645628439496,False,0.0,1.0,True,0.0,1.0,True,True,CdSbO2F,Cd2Sb2O4F2,10,Cd1-F1-O2-Sb1,4.585096,0.25864938,4.938120352405155,4.707843335138347e-10,965.4024407635112,0.1,9654.024407635112,69.89561498892498,0.03515289781933705,4.649950149889108e-13,1.3568078362419047e-22,1.5633639861345472e-05,0.09093431603662117,0.0002798487536783689,1.5633639861345472e-05,0.09093431603662117,0.000279848753678813
1BrClZr-1,6814,,,0.8732104625938208,,,,,,5.63460892082249,5.460005128677911,0.1746037921445793,5.633980538308554,5.460005128677913,0.1739754096306414,0.3888245080728541,0.3797462533213365,0.009078254751517648,-2.9172442727800982,-2.353891292621979,-2.47598833090231,,,0.0,,0.0,,0.02241806978141293,-3.373198111177236,-3.3592657748045767,-3.233184294504649,,0.009842096023417568,0.9288855802491738,0.4343984874485945,3.955039923320671,0.3849713756614497,0.9119076767942745,1.5231983564123177,2.446303755518036,2.0708911401206764,1.5358953276250302,,1.8777746550154282,1.3965369607312437,,,,,,0.0,-1.5124588891698398,,,0.0,,,,69.0,,-4.608027643933776e-15,156.0,0.0,0.0,,,3.5316205248414816,-3.829151949574373,-4.231665947637407,-3.8725252916335537,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC/BrClZr/BrClZr-8cb69386d06b,P3m1,janus10-19,p3m1,BrClZr-8cb69386d06b,z,,,ClBrZr,3,1BrClZr,1,ABC,1BrClZr,1,0.9288855802491738,0.706148790708112,1.2218790608274173,0.000138135586128302,False,0.9288855802491738,0.8950372999100259,1.7303422124424248,0.4343984874485945,0.43437793075460507,0.4344190451154181,-2.3018368647152734e-05,False,0.43439848744859455,0.4343984869621775,1.0000946511272837,78.1018212238881,13.825459492115854,78.13779925058031,4898.123374061774,78.1198102372342,False,0.0,1.0,True,1.2778854631216196e-16,1.0000000000000002,True,True,ZrBrCl,Zr1Br1Cl1,3,Br1-Cl1-Zr1,1.8505167,0.25631797,20.428035237831274,3.5316205248414816e-10,1246.3855002082462,0.1,12463.85500208246,71.870811337687,2.6896999565513546,3.601673176863471e-13,1.0509313503215023e-22,3.7215024790704376e-06,0.09142536364098541,0.01061344280451415,3.7215024786263484e-06,0.09142536364098497,0.01061344280451415
1BrClN2Ti2-1,11429,,,,,,,,,70.69864331536785,6.1089244071439,64.58971890822394,22.186304532130954,5.095685824276783,17.090618707854173,0.5203530720324073,0.4747955283587808,0.04555754367362654,-5.805774728858603,,-4.76545098507148,,,0.0,,0.0,,-0.030638102642070498,-6.114257535788003,,-5.8241062048538765,,0.0,0.3085558082828301,0.20958831296920308,4.17018222941274,-0.421678079625402,0.6169656138587993,0.6169656138587993,,2.1228009893235606,0.6172174309617295,,,2.117310439564794,,,,,,0.0,-1.5008423557806492,,,0.0,,,,23.0,,-3.919020619370658e-15,25.0,,,,,5.376331374766455,-6.422740342717402,,-6.882761424636274,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_CDVAE/ABC2D2/BrClN2Ti2/BrClN2Ti2-fe2c3762abc9,Pmm2,Lyngby22_CDVAE,pmm2,BrClN2Ti2-c09902ddac6a,z,,,N2ClTi2Br,6,1BrClN2Ti2,1,ABC2D2,1BrClN2Ti2,1,0.3085558082828301,0.18167748165080952,0.5240423081604643,0.0013310717055145347,False,0.3085558082828301,0.2698144169955362,2.8844648406547813,0.20958831296920308,0.1430923642141204,0.3126489648364213,-0.002253295448033222,False,0.21151283542031418,0.19632926265758754,2.1849451335403196,149.3163694791912,37.901016715924875,151.12716615966124,7031.675360534642,150.22176781942622,False,0.0,1.0,True,0.009182393921906772,1.0091823939219067,True,True,Ti2BrN2Cl,Ti2Br1N2Cl1,6,Br1-Cl1-N2-Ti2,2.5228863,0.28402787,14.094550441804692,5.376331374766455e-10,2342.3660706719893,0.1,23423.660706719893,72.16741325368287,3.08831538747528,1.9164695392141474e-13,5.592061860677536e-23,3.4424903119223416e-06,0.09987773743387862,0.013470308412286247,3.4424903114782524e-06,0.09987773743387951,0.013470308412285803
2BrClZr-1,7061,,,,,,,,,5.663993651787336,4.6451207716910075,1.0188728800963283,9.310326054678685,8.305844274157119,1.0044817805215656,0.39256704543078474,0.37915569260187665,0.01341135282890809,-3.8358473347750746,,-3.4298480406204996,,,0.0,,0.0,,0.040514935724434646,-4.132377657411498,,-4.003288048946093,,0.02359743546894914,1.1871510919218151,1.093479481868388,3.630341704538904,0.3364715157045585,0.5930606452728467,0.6032343861869149,,1.1819714548601064,0.6123212033840214,,,1.1468800166511859,,,,,,0.0,-1.4987035497243084,,,0.0,,,,11.0,,-1.7217914651774066e-15,6.0,,,,,3.9427280418128205,-4.428907980047922,,-4.576728057271685,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/push-manti-tree/ABC/1/Zr2Br2Cl2-ABC-1-a-0,Pm,Manti22_pushed,pm11,Br2Cl2Zr2-0799730ffd45,z,,,Cl2Br2Zr2,6,2BrClZr,1,ABC,2BrClZr,1,1.1871510919218151,0.32312257256674504,4.361588557110301,4.086602505555171e-05,False,1.1871510919218151,0.6016711280758582,13.498247808761056,1.093479481868388,0.8725460760029221,1.3703544261462632,-5.4071504650383444e-05,False,1.093479481868388,1.0662063485396882,1.5705238540797404,61.020346881906434,11.568313799501741,67.05708315057049,4402.202475091554,64.03871501623846,False,0.0,1.0,True,0.0,1.0,True,True,ZrBrCl,Zr2Br2Cl2,6,Br1-Cl1-Zr1,1.4839013,0.25915062,21.638834945474667,3.942728041812821e-10,1455.3350899098393,0.1,14553.350899098392,73.03360957921035,4.2524320129716,3.084563311401848e-13,9.00043987007928e-23,5.083467951072507e-05,0.08179712431503727,0.015419757723666994,0.006583373745359111,0.08179712431503727,0.01541975772366655
2GeZnO3-1,5258,,,,,,,,,3.663453764270036,1.3569303790001401,2.3065233852698963,3.657560653342313,1.3569303790001401,2.300630274342173,0.3949941066811966,0.28522942736416684,0.1097646793170298,-3.738238557979748,,-3.40304610195673,,,0.0,,0.0,,2.4031798212907986e-13,-5.110669524323331,,-5.626101268483588,,0.11933395552917467,0.30617643037814674,1.256673373317366,1.5400381615010885,1.9392488494717256e-12,2.744861932687167,2.8096611474573354,,4.531440529860597,2.811574059410274,,,4.446110333053714,,,,,,1.0,-1.491312220312178,33722.0,,0.0,,,,71.0,,-2.1499164588240844e-15,162.0,,,,,2.8192737491015603,-6.483100490666915,,-7.849156435010444,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/ICSD-COD/3el/Zn6Ge6O18,P-31m,exfoliated02-21,p-31m,Ge2Zn2O6-a714f655e59c,z,,,O6Zn2Ge2,10,2GeZnO3,1,ABC3,2GeZnO3,1,0.30617643037814674,0.30617470683873577,0.30617815392726,1.0435031909126978e-05,False,0.30617643037814674,0.30617643037329556,1.0000112585672403,1.256673373317366,0.6160357459494337,2.56353300533063,-0.00040872180476851834,False,1.2566733733173663,0.993359848922321,4.161338075243857,154.82859932417634,55.69759908425706,154.84126530177463,7496.846149806349,154.83493231297547,False,0.0,1.0,True,1.7669237658698697e-16,1.0000000000000002,True,True,ZnGeO3,Zn2Ge2O6,10,Ge1-O3-Zn1,5.671384,0.26936826,7.048256238271509,2.8192737491015606e-10,2291.0873105922906,0.1,22910.873105922903,69.88098946122727,0.015497053702028592,1.9593636625620729e-13,5.717222520063486e-23,1.2731221103567947e-05,0.08972016023497043,0.00012671171362521605,1.2731221104012036e-05,0.08972016023496998,0.00012671171362566014
1SSeZr-1,7817,,,0.44293603646103286,,,,,,26.550340938665542,5.57779451770287,20.972546420962672,28.612942133375387,5.577794517702874,23.035147615672514,0.38372160157451135,0.3647427854711092,0.018978816103402137,-5.133238835939949,-4.642077240786926,-4.683005386256773,,,0.0,,0.0,,0.0032369717764339145,-5.439853564422519,-5.828361997720434,-5.489078059474844,,0.0,0.5816933700885402,0.24638383028039773,3.476245301731481,0.04841814442498937,0.61322945696514,1.136082121310657,2.5844548592617316,2.232158745386647,1.260140294489758,,2.2055035897834347,1.5138100091280011,,,,,,0.0,-1.47840872430724,,,0.0,,,,69.0,,-3.1830003150076833e-15,156.0,0.0,0.0,,,3.0253879029001745,-5.746468292905089,-6.847580830570361,-6.196815395384774,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC/SSeZr/SSeZr-1a9901838600,P3m1,janus10-19,p3m1,SSeZr-1a9901838600,z,,,SSeZr,3,1SSeZr,1,ABC,1SSeZr,1,0.5816933700885402,0.2800412577928479,1.208276164275981,0.0010134679711569661,False,0.5816933700885403,0.4546975958053594,4.314636256811013,0.24638383028039773,0.24526375261414257,0.24750902315004136,-3.4190855828096044e-05,False,0.24638383028039773,0.24638127270525254,1.009154514321695,70.04022566912212,13.968625312350873,69.88977864734431,5022.799072203625,69.96500215823322,False,1.9086052578803989e-16,1.0000000000000002,True,0.0,1.0,True,True,ZrSeS,Zr1Se1S1,3,S1-Se1-Zr1,1.8835205,0.26895753,24.1681474805275,3.0253879029001744e-10,1749.2221658242142,0.1,17492.221658242142,71.94844651064187,2.7940370368374228,2.5663253712637456e-13,7.488274630557284e-23,2.3206765336070134e-06,0.08307960350414234,0.01288083513480398,2.320676532718835e-06,0.08307960350414323,0.012880835134803093
2GeHPO3-1,11814,,,,,,,,,2.9578245704837496,0.8753557179759255,2.082468852507824,2.1031860911783067,0.8092970548778062,1.2938890363005005,0.38108941889776615,0.3046145399902664,0.07647487890749977,-1.4403301571567981,,-1.0562945381125177,,,0.0,,0.0,,3.067465409655863e-07,-3.881738846193838,,-4.098491513457402,,0.0,1.810305421219105,6.523952731896878,1.253961596879169,1.794012541919571e-06,4.88281737807408,4.948632185932022,,6.099151431262692,4.955833273927267,,,6.084393950689768,,,,,,0.0,-1.4708782260250064,,,0.0,,,,5.0,,-1.0970118572830996e-16,7.0,,,,,5.038695165119627,-6.323147535230879,,-7.140688488802287,,Oblique,Oblique (mp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABCD3/GeHPO3/Ge2H2P2O6-7bf203b4913f,Pc,Lyngby22_LDP,p11a,Ge2H2P2O6-9ff28f8868e7,z,,,H2O6P2Ge2,12,2GeHPO3,1,ABCD3,2GeHPO3,1,1.810305421219105,1.135531215195426,2.988409973163183,0.005174289385218449,False,1.8421272508510695,1.645723182429164,2.631728598186422,6.523952731896878,3.083319419389333,13.803940967119889,-0.000925796921952634,False,6.523952731896877,5.040718064846838,4.476974030103514,37.25564498831576,7.013560821571281,8.742268926066492,4768.971150126887,22.998956957191126,False,0.017578155188053817,1.0175781551880538,True,1.361411488096239e-16,0.9999999999999999,True,True,GePHO3,Ge2P2H2O6,12,Ge1-H1-O3-P1,8.091177,0.2724085,3.100739418286006,5.038695165119628e-10,935.0207372890143,0.1,9350.207372890141,69.87234073286342,0.0038736743582840575,4.801041351389868e-13,1.4008947016007353e-22,5.5800791818771955e-05,0.08804038982887397,4.4840185060568416e-05,5.5800791818771955e-05,0.08804038982887397,4.4840185060568416e-05
2YI3-1,12059,,,,,,,,,3.778798234586433,1.5847451749580668,2.1940530596283665,3.7804142146428648,1.58474517495807,2.1956690396847947,0.43828513731780555,0.39066512236646567,0.047620014951339884,-3.4694602949119107,,-2.936688621427549,,2206574.0,0.0,,0.0,,-2.0578752502288932e-13,-4.847332598414536,,-5.7531101698094425,,0.0008254916978196469,1.7536674886471766,0.5299105439466075,3.0089278899383576,-7.234447195525219e-13,2.7557446070052514,2.961703901966012,,4.122063200583021,3.173943334628351,,,3.8885893594089627,,,,,,1.0,-1.470832632592718,170773.0,,0.0,,,,71.0,,5.349515798752435e-16,162.0,0.0,0.0,,,3.5263454848114346,-6.225204901917161,,-6.825277980836512,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/AB3/YI3/Y2I6-4040d3dcb2dd,P-31m,original03-18,p-31m,Y2I6-4040d3dcb2dd,z,,,Y2I6,8,2YI3,1,AB3,2YI3,1,1.7536674886471766,0.8791899756866642,3.497935310666148,0.0011827979754512304,False,1.7536674886471766,1.4051915170564349,3.9785887093789865,0.5299105439466075,0.5298892379471186,0.5299318508027766,-6.655405877114052e-07,False,0.5299105439466075,0.5299105435182674,1.000080418420693,14.203956996936496,4.57157142454131,14.334333433046988,2165.1094844563713,14.269145214991742,False,0.0,1.0,True,0.0,1.0,True,True,YI3,Y2I6,8,I3-Y1,5.06382,0.2624122,6.647346603903573,3.526345484811435e-10,1006.371645340505,0.1,10063.71645340505,69.89671992311952,0.03663786401930547,4.4606515345657676e-13,1.3015724387900468e-22,1.775356263911121e-05,0.08705368569171235,0.00021376168370501603,1.7753562639555298e-05,0.08705368569171279,0.00021376168370412785
1HfSSe-1,6900,,,0.4821386850423758,,,,,,21.482225722817645,4.644631846219045,16.8375938765986,21.287009518162897,4.644631846219044,16.64237767194385,0.373058331795474,0.3550737374593527,0.017984594336121245,-4.979628015953107,-4.6865726839937984,-4.6167014373694855,,,0.0,,0.0,,0.00095385021585115,-5.3214247407628275,-5.774300176696183,-5.423789955239496,,0.002648541471199195,1.0765464853188036,0.25006905709056704,3.526059773672264,0.014468872400142522,0.6835934496194418,1.4214283943952235,2.595672356956274,2.431945912796512,1.629292076935508,,2.1754549854047704,1.5119153394149498,,,,,,0.0,-1.4706421759246258,,,0.0,,,,69.0,,-7.218450515551042e-16,156.0,0.0,0.0,,,3.0211186803984837,-5.663221465572549,-6.862027669398568,-6.128616776784435,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree/ABC/HfSSe/HfSSe-63618e5bf062,P3m1,janus10-19,p3m1,HfSSe-63618e5bf062,z,,,SSeHf,3,1HfSSe,1,ABC,1HfSSe,1,1.0765464853188036,0.48261449771356124,2.445303094515421,0.002774640833662953,True,1.0863419004700945,0.8061283745479694,5.066783335561428,0.25006905709056704,0.24981050432173038,0.2503278774603776,-9.854589545040031e-05,False,0.250069057090567,0.25006892329015157,1.0020710623840736,74.53157668432746,13.227134886643384,74.53425888160656,4300.402957337374,74.53291778296702,False,0.009098924463433763,1.0090989244634339,True,2.2198328684525515e-16,0.9999999999999998,True,True,HfSeS,Hf1Se1S1,3,Hf1-S1-Se1,1.8787454,0.2627513,20.319388386008498,3.0211186803984836e-10,1308.620765501428,0.1,13086.20765501428,71.10929020037896,1.6662605924242013,3.430385137142088e-13,1.0009512543942311e-22,3.5912829745576857e-06,0.08878043286960668,0.006620996288266401,3.5912829741135965e-06,0.08878043286960757,0.006620996288266845
2FGaSe-1,7655,,,,,,,,,6.777618198631154,2.3101358544868074,4.467482344144346,4.277594233419203,1.6726238323498408,2.6049704010693615,0.41003705208056074,0.3384449454661002,0.07159210661446054,-4.742086399968728,,-4.434525565647762,,,0.0,,0.0,,9.515117251984837e-06,-6.177811330939619,,-6.341452915959646,,0.0648643376053298,0.3257447521163944,0.5863894165412816,1.6586244802055723,8.60127664803121e-05,2.8714498619417808,2.8714498619417808,,3.8138547006237697,2.917157556571867,,,3.8138547006237697,,,,,,0.0,-1.4681954845343157,,,0.0,,,,32.0,,-1.7105134152898025e-13,31.0,,,,,4.183663338934858,-7.613536261910509,,-8.248380266271532,,Rectangular,Rectangular (op),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC/FGaSe/F2Ga2Se2-0b1ec1f43f6c,Pmn2_1,Lyngby22_LDP,pm2_1n,F2Ga2Se2-00f9a29e40fc,z,,,F2Ga2Se2,6,2FGaSe,1,ABC,2FGaSe,1,0.3257447521163944,0.2060482518063372,0.5149747333508207,0.0008606948078784951,False,0.3257447521163944,0.2943308208357409,2.499291932041435,0.5863894165412816,0.269679521072754,1.278337951018242,-0.0019329071551927664,True,0.5871469717197945,0.44539751341961653,4.7402114403539475,56.87729458167721,14.234680593279773,23.219615026924096,4521.470190652406,40.048454804300654,False,0.0,1.0,True,0.0012918977681779236,1.001291897768178,True,True,GaSeF,Ga2Se2F2,6,F1-Ga1-Se1,5.032062,0.26426503,6.981460533277589,4.183663338934858e-10,2314.4737721619913,0.1,23144.737721619913,69.9466331898736,0.10371834213825085,1.9395653898200267e-13,5.659453187630744e-23,9.13239916755515e-06,0.09945800583446918,0.0008048532601168112,9.132399166666971e-06,0.09945800583446918,0.0008048532601172553
2InSbO3-1,4903,,,,,,,,,4.4102732198269265,1.6474821516114242,2.762791068215502,4.393447054507234,1.6513884997690027,2.7420585547382315,0.5150321978885808,0.40586518520533577,0.10916701268324502,-2.3771615761395255,,-2.1472051845891933,,,0.0,,0.0,,0.00014414775675240752,-3.9387905205744964,,-4.270708361139122,,0.025321849374576287,0.2994735366260336,1.7977967809371447,3.327565766938254,0.0010161788638593566,3.123257888869942,3.325599680793745,,4.477101656547473,3.3472227098540435,,,4.247006353099858,,,,,,1.0,-1.4644513639814776,,,0.0,,,,71.0,,-6.280190659123336e-15,162.0,,,,,4.196044112536126,-5.500419465009467,,-6.394211537689051,,Hexagonal,Hexagonal (hp),,Yes,/home/niflheim2/cmr/C2DB-ASR/tree_LDP/ABC3/InSbO3/In2Sb2O6-fa88b3bee3e7,P-31m,Lyngby22_LDP,p-31m,In2Sb2O6-425705e7e1e5,z,,,O6In2Sb2,10,2InSbO3,1,ABC3,2InSbO3,1,0.2994735366260336,0.1513331662788862,0.5762857314800482,0.0021011164183470047,False,0.2953153304964368,0.2397165458314235,3.808059698017769,1.7977967809371447,1.796327835436918,1.799266927666256,-0.00047224411571236566,False,1.7977967809371447,1.797796180322903,1.0016361669464544,83.65394958741165,25.51015528741277,83.71996753810778,4766.559352697794,83.68695856275971,False,0.01388505367266998,0.98611494632733,True,0.0,1.0,True,True,InSbO3,In2Sb2O6,10,In1-O3-Sb1,5.586314,0.2618173,5.939751597251827,4.196044112536126e-10,2564.263876773646,0.1,25642.638767736462,69.90632136901398,0.04954163937039917,1.7506284219780637e-13,5.1081544634285636e-23,9.93421865125299e-06,0.10982313124008858,0.0005544355721354144,9.93421865125299e-06,0.10982313124008947,0.0005544355721358585
